roll,pitch,yaw
-0.206499,0.162855,-0.41801
-0.0926436,0.148134,-0.639924
0.00780597,0.165685,-0.865515
0.0851555,0.208144,-1.02332
0.120812,0.232866,-1.11383
0.121681,0.247484,-1.16135
0.117969,0.250593,-1.1532
0.123125,0.240582,-1.16992
0.121235,0.228146,-1.17395
0.119335,0.218089,-1.16292
0.120628,0.21244,-1.1794
0.119675,0.19972,-1.19287
0.116597,0.189385,-1.18579
0.110307,0.188715,-1.1739
0.101921,0.162412,-1.16112
0.095213,0.143041,-1.15407
0.0945502,0.136431,-1.13269
0.0965934,0.115037,-1.11595
0.0799907,0.107809,-1.09768
0.0660045,0.0931824,-1.08465
0.0454604,0.0879971,-1.06095
0.0433632,0.100073,-1.01906
0.0412699,0.0975382,-0.971217
-0.0166906,0.0560368,-0.910919
-0.0139519,0.0587183,-0.856451
-0.0242958,0.0731046,-0.794396
0.000319257,0.0987047,-0.752436
-0.00565699,0.136492,-0.713524
0.0176859,0.180439,-0.678933
0.0522865,0.209394,-0.6829
0.0559365,0.196586,-0.67502
0.0718734,0.212373,-0.694371
0.100763,0.239466,-0.729473
0.0938196,0.23248,-0.720561
0.093747,0.232442,-0.720443
0.0938394,0.232485,-0.720519
0.0939531,0.232521,-0.720589
0.0939489,0.232512,-0.720544
0.0940277,0.232499,-0.720528
